title,answer,img,bogi1,bogi2,bogi3,bogi4
밑줄 그은 ‘봉기’가 있었던 당시 상황으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m17.gif?1476226617,무신들이 정권을 잡고 있었다.,신진 사대부들이 정권을 차지하고 있었다.,호족들이 독립적인 세력으로 성장하고 있었다.,붕당의 페단을 막기 위한 탕평책이 실시되었다.
(가)~(다)의 문화유산을 만들어진 시대순으로 옳게 나열한 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m18.gif?1476226617,(가)-(나)-(다),(가)-(다)-(나),(나)-(가)-(다),(나)-(다)-(가)
다음 포스터와 관련된 세시 풍속에 대한 설명으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m19.gif?1476226617,달집을 태우며 소원을 빌었다.,팥죽을 대문에 뿌려 악귀를 쫓았다.,"찬 음식을 먹고, 조상의 묘를 찾았다.","창포물로 머리를 감고, 씨름을 즐겼다."
(가)에 들어갈 인물로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m22.gif?1476226618,윤관,최영,김윤후,배중손
다음 장면을 볼 수 있는 시기를 연표에서 옳게 고른 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m23.gif?1476226618,(가),(나),(다),(라)
밑줄 그은 ‘이들’에 대한 설명으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m24.gif?1476226619,과거 시험을 치를 수 있었다.,향교에 입학하여 공부할 수 있었다.,의관이나 역관 등 전문직에 종사하였다.,재산과 같이 여겨져 사고 팔리기도 하였다.
(가)에 들어갈 내용으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m29.gif?1476226620,별무반을 조직하였다.,대마도를 정벌하였다.,4군 6진을 개척하였다.,‘경복궁’의 이름을 지었다.
(가)의 업적으로 옳지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m30.gif?1476226620,화성을 건설하였다.,장용영을 설치하였다.,칠정산을 편찬하였다.,규장각의 기능을 확대하였다.
다음 인물의 활동으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m31.gif?1476226620,헤이그에 특사로 파견되었다.,이토 히로부미를 사살하였다.,을사늑약에 반대해 의병을 일으켰다.,청산리 전투에서 일본군을 물리쳤다.
다음 사건 과정 중에 있었던 사실로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m32.gif?1476226620,홍범도가 크게 활약하였다.,최무선이 화포를 활용하였다.,임경업이 백마산성에서 저항하였다.,어재연이 광성보에서 맞서 싸우다 전사하였다.
다음 프로그램에 들어갈 내용으로 적절하지 않은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m33.gif?1476226620,서원을 정리하다.,통신사를 파견하다.,척화비를 건립하다.,당백전을 발행하다.
(가)에 들어갈 내용으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m34.gif?1476226620,균역법 제정,대동법 확대,도량형 통일,과전법 시행
(가)에 들어갈 자료의 제목으로 적절하지 않은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m35.gif?1476226621,신기전을 쏘는 병사,전차를 타고 있는 신사,전화를 걸고 있는 관리,우편물을 배달하는 우체부
밑줄 그은 ‘비밀 단체’로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m36.gif?1476226621,신민회,신간회,한국 광복군,한인 애국단
(가)에 들어갈 답변으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m37.gif?1476226621,집강소를 설치하였어요.,호패법을 실시하였어요.,강화도 조약을 체결하였어요.,근대적 공장과 회사를 세웠어요.
다음 기사의 원인이 된 회의로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m39.gif?1476226621,휴전 회담,파리 강화 회의,제2차 만국 평화 회의,모스크바 3국 외상 회의
(가)에 들어갈 내용으로 가장 적절한 것은?,2,https://img.comcbt.com/cbt/data/k3/k320140524/k320140524m40.gif?1476226622,새마을 운동 시작,남북 정상 회담 개최,남북한 유엔 동시 가입,7·4 남북 공동 성명 발표
다음 유물들이 널리 사용된 시대에 대한 설명으로 옳지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m1.gif?1476226608,국가가 출현하였다.,계급이 발생하였다.,농경과 목축이 시작되었다.,고인돌이라는 무덤이 만들어졌다.
(가) 국가에 대한 설명으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m2.gif?1476226610,8조법으로 백성을 다스렸다.,화랑도를 통해 인재를 길러냈다.,진대법을 실시하여 빈민을 구제하였다.,골품제라는 엄격한 신분 제도가 있었다.
다음 가상 인터뷰를 하고 있는 왕으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m4.gif?1476226614,성왕,온조왕,의자왕,근초고왕
선생님의 질문에 대한 학생의 대답으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m5.gif?1476226614,도읍을 평양으로 옮겼습니다.,수나라의 침입을 막아냈습니다.,신라를 도와 왜를 물리쳤습니다.,교육 기관인 태학을 설립하였습니다.
역사 신문 기사의 소제목으로 적절하지 않은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m6.gif?1476226614,(가),(나),(다),(라)
(가)~(다)를 일어난 순서대로 옳게 나열한 것은?,2,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m7.gif?1476226614,(가) - (나) - (다),(나) - (가) - (다),(나) - (다) - (가),(다) - (나) - (가)
다음에 해당하는 인물로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m9.gif?1476226615,검모잠,연개소문,을지문덕,흑치상지
밑줄 그은‘이 나라’에 대한 설명으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m11.gif?1476226609,전국을 8도로 나누었다.,일본에 통신사를 파견하였다.,신진 사대부의 주도로 세워졌다.,발해 유민을 받아들여 민족 통합을 이루었다.
(가)에 들어갈 내용으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m12.gif?1476226609,과거제 시행,별무반 조직,삼국사기 편찬,시무 28조 채택
(가)에 들어갈 내용으로 가장 적절한 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m13.gif?1476226609,만적의 난,이자겸의 난,홍경래의 난,김헌창의 난
다음 결과를 얻게 된 역사적 사건으로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m14.gif?1476226609,윤관의 여진 정벌,서희의 외교 담판,최무선의 진포 대첩,김윤후의 처인성 전투
다음 인물 카드의 주인공이 한 일로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m15.gif?1476226609,4군 6진을 개척하였다.,경국대전을 편찬하였다.,몽골식 풍습을 금지하였다.,도읍을 철원에서 송악으로 옮겼다.
다음 불상이 만들어진 시대의 불교에 대한 설명으로 옳지 않은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m16.gif?1476226609,연등회가 크게 열렸다.,과거 시험에 승과가 있었다.,팔만대장경판이 만들어졌다.,이차돈의 순교로 불교가 공인되었다.
(가)~(다) 문화유산을 그려진 순서대로 옳게 나열한 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m18.gif?1476226610,(가) - (나) - (다),(나) - (가) - (다),(나) - (다) - (가),(다) - (나) - (가)
다음 설명에 해당하는 장소로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m21.gif?1476226610,종묘,사직단,성균관,환구단
(가)에 해당하는 검색어로 가장 적절한 것은?,2,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m23.gif?1476226611,최영,이순신,강감찬,장보고
(가)~(라)에 들어갈 내용으로 옳지 않은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m24.gif?1476226611,(가) - 백정이라고도 불렀다.,"(나) - 의관, 역관 등이 있었다.","(다) - 농업, 어업, 상공업 등에 종사하였다.",(라) - 노비가 대부분을 차지하였다.
(가)에 들어갈 내용으로 옳지 않은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m26.gif?1476226611,모내기법이 널리 보급되었어요.,상평통보가 전국적으로 유통되었어요.,경강 상인이 한강을 중심으로 활동하였어요.,벽란도를 통해 송나라와 활발한 교역을 하였어요.
다음 자료에 해당하는 민속 놀이로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m27.gif?1476226611,고누,장기,윷놀이,승경도놀이
다음 사건의 배경으로 적절하지 않은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m28.gif?1476226612,과도한 세금 징수,관리들의 부정부패,백성을 괴롭히는 세도 정치,당백전 발행으로 인한 물가 상승
가상 광고에 나타난 서민 문화에 대한 설명으로 옳지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m30.gif?1476226612,조선 후기에 널리 유행하였다.,현재 다섯 마당이 전해지고 있다.,산대놀이라는 이름으로 불리기도 하였다.,구경꾼도 추임새를 하며 어울릴 수 있었다.
다음 전투가 벌어진 시기를 연표에서 옳게 고른 것은?,1,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m31.gif?1476226612,(가),(나),(다),(라)
다음 자료에 나타난 사건의 결과로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m32.gif?1476226612,명성 황후가 시해되었다.,강화도 조약이 체결되었다.,청나라의 간섭이 심해졌다.,고종이 러시아 공사관으로 옮겨 갔다.
다음 가상 채용 공고를 낸 근대 시설로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m33.gif?1476226612,기기창,광혜원,박문국,전환국
다음 선언서가 발표된 민족 운동에 대한 설명으로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m36.gif?1476226613,성금을 모아 일본에게 진 빚을 갚으려 하였다.,대한민국 임시 정부가 수립되는 계기가 되었다.,자주독립의 의지를 나타내고자 독립문을 세웠다.,일본식으로 성과 이름을 강제로 바꾸는 것에 반대하였다.
(가)에 들어갈 단체로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m37.gif?1476226613,신민회,독립 협회,북로 군정서,한인 애국단
밑줄 그은‘이 전쟁’의 전개 과정에서 있었던 사실로 옳지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m38.gif?1476226613,인천 상륙 작전이 전개되었다.,북한군이 남침하여 시작되었다.,미·소 공동 위원회가 개최되었다.,중국군이 압록강을 건너 참전하였다.
(가)에 들어갈 사건으로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320140125/k320140125m40.gif?1476226614,4·19 혁명,6월 민주 항쟁,5·18 민주화 운동,유신 헌법 반대 시위
(가) 나라에 대한 설명으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m2.gif?1476226603,4세기에 전성기를 맞이하였다.,중국인들이 해동성국이라 불렀다.,화랑도라는 청소년 단체가 있었다.,진대법을 실시하여 가난한 백성을 구제하였다.
타임머신을 타고 도착한 나라에서 볼 수 있는 모습으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m3.gif?1476226605,다보탑을 만드는 석공,안압지에서 잔치를 벌이는 왕,무령왕릉에 모여 장례 의식을 거행하는 신하,평양으로 천도하기 위해 준비하고 있는 귀족
(가)에 들어갈 종교로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m5.gif?1476226608,도교,불교,유교,천주교
다음 인물 카드의 주인공으로 옳은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m6.gif?1476226608,김유신,김춘추,장보고,최치원
다음 그림에 나타난 역사적 사건으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m7.gif?1476226608,귀주 대첩,살수 대첩,매소성 싸움,안시성 싸움
(가) 나라를 세운 인물로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m9.gif?1476226608,왕건,고주몽,김수로,대조영
가상 뉴스의 (가) 인물에 대한 설명으로 옳지 않은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m10.gif?1476226601,도읍을 철원으로 옮겼다.,스스로 미륵불이라 불렀다.,과거를 통해 인재를 뽑았다.,나라 이름을 태봉으로 바꾸었다.
밑줄 그은‘개혁안’의 내용으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m11.gif?1476226602,몽골식 풍속을 금지해야 합니다.,전국을 8도로 나누어 다스려야 합니다.,유교 정치 이념을 바탕으로 나라를 다스려야 합니다.,외적의 침입을 막기 위해 팔만대장경을 만들어야 합니다.
다음 가상 상장을 받은 사람이 조직한 특수 부대로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m12.gif?1476226602,별기군,별무반,삼별초,훈련도감
(가)∼(다)의 문화유산을 만들어진 순서대로 옳게 나열한 것은?,3,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m13.gif?1476226602,(가) - (나) - (다),(가) - (다) - (나),(나) - (가) - (다),(나) - (다) - (가)
다음 화면의 (가)에 들어갈 내용으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m14.gif?1476226602,공자를 모신 문묘에서 매년 봄과 가을에 행해졌다.,매년 초 열렸으며 전국 곳곳에 수많은 등불을 밝혔다.,불교 의식은 물론 다양한 종교와 사상이 어우러진 행사였다.,고려가 고창 전투에서 후백제를 크게 물리친 것에서 유래되었다고 한다.
다음 가상 대화가 이루어진 시기의 경제 활동으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m16.gif?1476226602,상평통보가 널리 유통되었다.,지방 곳곳에 정기적으로 장시가 열렸다.,청해진을 중심으로 해상 무역이 전개되었다.,절에서 질 좋은 종이와 기와를 만들어 팔았다.
(가)에 들어갈 인물로 옳은 것은?,2,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m17.gif?1476226602,정도전,정몽주,최무선,최영
다음 재판이 이루어진 시기의 사회 모습으로 옳지 않은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m18.gif?1476226602,재혼한 여성은 사회적으로 차별받았다.,아들과 딸이 돌아가면서 제사를 지냈다.,사위가 처가에서 생활하는 경우가 많았다.,자녀는 태어난 순서대로 족보에 기록되었다.
다음 문화유산에 대한 학생들의 대화 내용으로 옳지 않은 것은?,1,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m19.gif?1476226602,①,②,③,④
다음 가상 글에서 소개하는 책으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m20.gif?1476226603,용담유사,대동여지도,삼강행실도,동국여지승람
(가)에 들어갈 사절단으로 옳은 것은?,4,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m21.gif?1476226603,보빙사,연행사,영선사,통신사
(가)에 들어갈 궁궐에 대한 설명으로 옳은 것은?,3,https://img.comcbt.com/cbt/data/k3/k320131026/k320131026m22.gif?1476226603,왕실 도서관인 규장각이 있었던 곳이다.,유네스코 세계 문화유산으로 등록되어 있다.,광화문이 정문이며 남쪽에 육조거리가 있었다.,유럽의 궁궐 양식으로 지은 근대식 석조 건물이 유명하다.
